song_id,key,mode,confidence,tempo,rms,zcr,centroid,bandwidth,rolloff,contrast,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B
107,E,minor,0.8765,117.45,0.275173,0.046407,1725.01,1952.0,3365.93,21.2792,-98.5406,206.9958,-54.7446,28.6813,-1.0298,11.4033,-5.497,6.171,2.9088,-4.8964,7.9119,1.8738,0.1808,0.3044,0.3,0.4188,0.3177,0.7114,0.3783,0.5217,0.5469,0.2927,0.3954,0.2933,0.5813
1070,D,minor,0.4652,114.84,0.077227,0.048363,1667.26,1804.6,3107.2,22.6785,-293.3898,165.7925,-46.4278,16.1904,41.3033,17.5934,6.9823,8.368,2.3995,5.4693,0.4616,-2.2059,3.0267,0.5481,0.6129,0.6913,0.5698,0.5686,0.5272,0.468,0.4307,0.3921,0.5225,0.3339,0.4015
1071,C,major,0.7684,123.05,0.066537,0.038681,2056.88,2720.75,4299.92,22.9262,-295.4106,149.6017,10.2857,23.2919,-9.7718,14.0265,-5.4266,4.4099,-7.5072,1.281,-8.3285,-3.182,-6.7656,0.5897,0.3388,0.4777,0.4567,0.4477,0.5708,0.4802,0.6645,0.371,0.4035,0.3823,0.3234
1072,D#,major,0.5487,114.84,0.088653,0.054771,2567.97,2929.32,5133.05,21.7663,-259.5597,138.3261,11.3182,41.0582,-11.0183,21.0541,-5.9635,1.1614,-4.3218,1.9203,-4.5333,-0.7519,-4.7758,0.609,0.4453,0.5204,0.7214,0.6406,0.7164,0.5361,0.5874,0.5168,0.5847,0.6204,0.5495
1073,C,major,0.6868,84.72,0.104652,0.027239,1633.98,2425.3,3353.38,21.4187,-290.5746,142.5499,16.8911,38.1399,17.7574,23.5536,5.1075,4.5506,-0.3252,6.2644,5.72,0.2832,1.6648,0.5796,0.3212,0.389,0.3132,0.4227,0.343,0.366,0.5787,0.4295,0.5654,0.4344,0.4542
1074,C,minor,0.733,120.19,0.076014,0.061157,2842.6,3211.83,5882.23,20.969,-243.7052,133.6282,-11.5491,43.8428,-2.2108,28.3073,-8.3529,9.943,-4.9517,2.3349,-5.8974,0.9091,-2.2487,0.7303,0.5133,0.5942,0.6582,0.5596,0.6003,0.4673,0.5431,0.5436,0.497,0.6447,0.6206
1075,A#,major,0.6695,114.84,0.09443,0.063042,3006.37,3327.76,6309.5,21.4319,-230.7774,128.6507,-3.4443,44.3565,-9.3799,30.379,-9.9225,13.535,-2.2017,5.2,-2.0309,1.5207,-5.1277,0.5765,0.5135,0.6068,0.6457,0.5918,0.718,0.4771,0.4368,0.4556,0.5516,0.6077,0.473
1076,F,minor,0.5284,120.19,0.091907,0.061839,3255.04,3821.84,7388.31,21.0464,-262.7678,107.5312,4.5679,43.4438,-9.7829,26.6466,-4.6959,16.4505,-4.3942,8.4875,-8.4059,6.0319,6.9011,0.6104,0.5614,0.5486,0.6713,0.7223,0.8462,0.5978,0.6116,0.5249,0.5143,0.5283,0.4885
1077,C,minor,0.7859,103.36,0.09146,0.04137,2065.09,2630.45,4179.44,21.7963,-302.5342,142.6816,12.3286,38.839,0.9078,16.842,-4.7596,4.9093,-5.0458,1.8648,0.3525,-0.7159,-8.9662,0.5766,0.4219,0.5446,0.6331,0.4349,0.3866,0.4462,0.587,0.5356,0.4899,0.4887,0.475
1078,C#,major,0.702,109.96,0.095374,0.056302,3002.22,3498.18,6364.09,20.2812,-233.53,119.2439,-5.1889,34.9744,1.6113,24.5739,-2.4531,14.5654,-4.0242,8.1768,-2.5893,0.9877,-0.7992,0.6204,0.8143,0.6077,0.5621,0.6311,0.6544,0.7091,0.5866,0.6172,0.5152,0.5242,0.5569
1079,C,minor,0.6276,117.45,0.0874,0.057666,2426.03,2787.29,4765.22,21.1468,-194.7278,159.2335,-47.3653,38.8789,-2.7494,19.6983,-12.7068,20.1175,-7.5932,-0.3973,-2.3699,3.8882,-1.9141,0.7076,0.5257,0.4614,0.5615,0.5232,0.5755,0.5461,0.5466,0.4146,0.4055,0.4675,0.4731
108,C#,major,0.7658,117.45,0.088425,0.092285,3544.95,3575.72,7245.33,22.5663,-168.1207,120.1545,-46.6694,30.1627,-10.4258,21.7953,-26.0057,17.9012,-8.5775,5.0429,-5.7199,3.8379,-6.8903,0.3333,0.8769,0.4817,0.3972,0.395,0.4431,0.4782,0.3546,0.422,0.2898,0.3647,0.2772
1080,C,major,0.6903,112.35,0.096713,0.106194,4270.23,4274.54,9176.89,20.5199,-229.3669,98.9299,0.733,57.2091,-9.2581,37.901,-10.3551,27.5825,-11.7912,24.7994,-0.2607,4.8402,-0.2164,0.6675,0.4719,0.4274,0.4631,0.5528,0.57,0.4139,0.5182,0.4615,0.3091,0.2703,0.4193
1081,C,major,0.6399,82.03,0.068327,0.032268,1319.65,1840.03,2418.97,22.9752,-323.2704,170.91,-2.9219,35.5439,28.9216,-5.3423,5.9206,2.6757,-1.6111,4.6255,-0.9754,-3.7548,-1.5253,0.6668,0.3685,0.3546,0.2612,0.3088,0.3354,0.2929,0.4917,0.321,0.3924,0.507,0.4038
1082,E,minor,0.3536,59.4,0.060063,0.075005,2902.55,3260.09,5700.45,21.5163,-262.157,141.4661,-13.5989,21.9185,-2.8971,28.3638,-8.4729,11.483,-11.9327,6.7828,-5.3931,5.5434,3.0934,0.5587,0.6398,0.7507,0.7766,0.7653,0.493,0.4996,0.5232,0.4762,0.5309,0.4365,0.5881
1083,E,minor,0.4506,59.4,0.065383,0.074727,2909.0,3153.93,5686.43,22.0074,-243.541,143.902,-27.3629,20.6307,-7.5242,25.5493,-15.7801,10.2482,-10.193,5.8509,-5.1161,1.6259,0.0251,0.5664,0.6132,0.7091,0.7144,0.7572,0.4534,0.4531,0.5156,0.4538,0.4814,0.4149,0.5775
1084,A#,major,0.9168,95.7,0.109526,0.02353,1647.95,2899.8,3154.36,22.2569,-244.2716,161.1584,24.3674,61.6009,-7.4982,24.4788,-8.5737,9.8204,-13.2552,3.3134,-2.1247,-2.2976,-2.7272,0.2985,0.2452,0.3523,0.4286,0.2415,0.5227,0.251,0.3524,0.2884,0.2178,0.4956,0.2017
1085,D#,major,0.6411,103.36,0.078718,0.04471,2368.39,2823.02,4721.71,21.259,-264.8184,140.1577,-32.856,42.9311,3.9186,21.1181,-0.5201,16.3824,-2.0091,6.8514,-3.4874,1.3107,0.4109,0.3075,0.2472,0.3032,0.4244,0.2723,0.3393,0.2963,0.402,0.416,0.4615,0.629,0.3441
1086,A#,major,0.6926,129.2,0.062543,0.039599,1968.87,2505.01,4238.68,20.9902,-292.1462,148.2297,-2.5224,40.8138,-2.6511,11.6952,1.1261,3.5661,1.5207,-3.3108,-3.291,-1.6649,-4.3668,0.5062,0.375,0.4347,0.5083,0.2715,0.3696,0.3088,0.4909,0.3985,0.5344,0.8513,0.4267
1087,G,minor,0.3047,129.2,0.105,0.054642,3032.63,3808.55,6911.44,20.6723,-180.5364,138.2325,-27.1361,22.6678,-13.7233,38.5054,-16.2029,23.4442,-11.5626,14.4801,-7.3297,7.1298,0.1716,0.7313,0.6345,0.5734,0.5703,0.5748,0.6748,0.8631,0.9427,0.8967,0.7596,0.7768,0.6856
1088,B,minor,0.6768,129.2,0.086274,0.109007,3754.15,3650.18,7884.42,21.6923,-138.1618,124.8253,-47.255,55.1113,-34.8312,30.98,-21.8983,13.5152,-16.2546,7.3261,-9.9837,4.9573,-5.2424,0.5693,0.6597,0.6011,0.5484,0.6199,0.4596,0.6737,0.493,0.4787,0.5447,0.3885,0.7325
1089,C,major,0.5019,129.2,0.087328,0.108162,4014.7,3811.23,8336.23,22.893,-167.4844,102.9571,-41.2092,48.6575,-30.0397,29.74,-18.6417,18.1749,-11.804,12.27,-5.5964,12.1105,2.5578,0.5349,0.4546,0.5432,0.4603,0.6983,0.787,0.6004,0.5948,0.399,0.5082,0.4119,0.5002
109,A#,major,0.8436,172.27,0.407746,0.02873,1308.73,1739.48,2485.52,23.4858,-144.4428,198.1585,-10.0343,19.2492,-8.4309,11.9229,6.5706,0.6294,-0.6778,2.1228,-0.9896,-6.1682,-4.7457,0.3644,0.1811,0.1999,0.3369,0.1638,0.5575,0.1745,0.2189,0.2083,0.1408,0.5055,0.1648
1090,C#,minor,0.4838,147.66,0.115179,0.077124,3473.71,3727.31,7599.03,21.7447,-202.66,113.6406,-23.8077,44.6819,-6.72,30.568,-12.6293,19.0536,-6.9832,12.2622,-8.6762,7.2498,-0.4475,0.608,0.7886,0.5111,0.6423,0.6977,0.6442,0.5965,0.5284,0.4476,0.4187,0.5093,0.5132
1091,D,minor,0.2972,123.05,0.092636,0.046525,2138.14,2575.33,4413.66,21.0325,-247.5458,158.7886,-16.5028,25.5338,-4.4262,20.9086,-3.0097,3.1541,-1.532,1.993,-1.0061,-0.1495,-2.7225,0.4305,0.5331,0.7487,0.802,0.8165,0.7579,0.6684,0.5891,0.4761,0.5065,0.3318,0.3057
1092,C,major,0.4243,123.05,0.105368,0.048496,2631.26,3123.68,5560.86,20.1835,-224.0139,129.7316,-19.2112,42.2684,-8.842,31.5316,1.9922,16.6764,5.4562,8.1343,8.4019,4.4507,2.1861,0.6105,0.5475,0.5547,0.4731,0.5901,0.5417,0.5848,0.8104,0.7511,0.5984,0.4487,0.4351
1093,G,major,0.719,112.35,0.100262,0.06482,3190.62,3675.58,7459.39,21.2654,-164.4947,137.9723,-17.1337,54.9539,-30.6426,35.0379,-15.4003,18.7026,-4.4292,6.9048,-3.4562,6.2703,7.2538,0.6456,0.498,0.6396,0.4888,0.5331,0.4837,0.5552,0.6685,0.4988,0.6179,0.3966,0.4545
1094,F,major,0.6133,120.19,0.06776,0.100341,3734.53,3651.44,7679.47,20.3764,-269.1967,94.1858,-20.8575,38.3296,-10.7785,29.8311,-4.5004,21.7726,-1.2512,13.5293,6.4731,8.7534,4.3676,0.791,0.5956,0.507,0.5159,0.606,0.8026,0.6518,0.5835,0.6064,0.5793,0.6563,0.7024
1095,C,minor,0.6415,109.96,0.078662,0.084476,3636.9,3861.17,7831.39,21.4609,-162.9925,123.9272,-37.7376,48.7753,-15.9213,25.5291,-22.9063,21.8346,-19.1261,14.1205,-8.7824,9.4235,-1.4994,0.6985,0.4731,0.449,0.4578,0.4012,0.4416,0.4624,0.5691,0.4717,0.4453,0.6206,0.48
1096,C#,major,0.6289,90.67,0.08567,0.018326,1135.07,1975.34,1914.57,21.9068,-379.5944,132.562,55.7068,44.2205,14.1253,9.4123,-2.0715,0.8535,-2.5472,-2.6802,-6.6986,-5.3196,-7.5996,0.2659,0.5841,0.5125,0.4591,0.3568,0.4962,0.4556,0.3762,0.4098,0.2825,0.3747,0.345
1097,G,minor,0.8313,103.36,0.101336,0.037615,1984.17,2685.81,3918.67,22.6362,-207.8194,167.0207,-25.7406,32.2214,-17.4983,10.6009,-12.6513,1.658,-10.6486,-2.8227,-8.2002,-2.1839,-5.685,0.4197,0.2579,0.4535,0.2808,0.3658,0.3705,0.2729,0.6077,0.2859,0.4058,0.4204,0.2831
1098,A,major,0.7471,109.96,0.089909,0.093352,4120.25,4113.76,9127.09,21.8549,-159.3221,106.8421,-32.4614,55.9635,-28.4685,38.3951,-19.2876,24.4401,-13.5364,12.5645,-5.2022,9.7673,-0.7653,0.4587,0.3891,0.5209,0.4045,0.7005,0.4752,0.5975,0.6051,0.4769,0.9066,0.3932,0.4878
1099,D#,minor,0.7316,114.84,0.116394,0.066716,2899.86,3173.44,5838.36,21.4379,-187.9234,134.9662,-20.1162,46.68,-18.4703,23.7949,-5.1069,11.1004,0.0886,8.6747,-4.4214,7.2821,1.3474,0.4539,0.491,0.4206,0.9317,0.5685,0.4938,0.4793,0.4071,0.4153,0.3506,0.5593,0.4258
110,G,minor,0.4995,97.51,0.413936,0.031973,1178.39,1547.91,2171.68,20.8224,-105.9285,224.7891,-34.9044,20.3325,12.2323,17.6106,8.9364,1.0673,6.1572,3.8761,-0.9701,1.2246,2.5601,0.3932,0.3685,0.3619,0.313,0.5622,0.5547,0.4787,0.9247,0.4313,0.6588,0.4431,0.3402
1100,F,minor,0.8206,114.84,0.127248,0.034159,2006.58,2864.89,4448.76,21.0276,-203.871,165.6922,2.2295,52.2693,-20.8284,15.4448,-13.571,10.3039,-8.4805,6.4825,-3.2455,3.7551,-0.1121,0.429,0.2629,0.2557,0.2711,0.3099,0.7168,0.3128,0.5285,0.6256,0.3845,0.3981,0.2985
1101,C,minor,0.8191,132.51,0.058854,0.02587,847.71,1038.73,1416.27,20.2068,-349.8636,255.6183,2.2382,-20.1228,14.0977,0.1498,-6.6434,-7.7509,-7.0706,-2.7408,-2.3275,-0.8221,-0.1931,0.7856,0.3351,0.2731,0.3885,0.2483,0.5145,0.2474,0.5949,0.5567,0.2023,0.3077,0.2402
1102,E,major,0.7593,129.2,0.030429,0.095798,2798.68,2209.16,4433.24,29.9565,-434.6803,47.156,-78.0951,-18.5581,-21.0384,-9.4905,-17.1673,9.526,2.0404,-4.1948,-3.5739,8.9696,10.0265,0.1359,0.1902,0.2035,0.1759,0.8881,0.1699,0.0597,0.1096,0.1419,0.1807,0.1261,0.3176
1103,C,major,0.8659,60.8,0.04608,0.018871,626.81,950.87,1029.6,20.3162,-452.2324,208.2863,106.1396,17.9179,-17.0074,-11.8583,-1.1463,-2.2067,-9.7592,-13.2799,-10.416,-5.2263,-1.8216,0.5404,0.1546,0.5373,0.1273,0.3249,0.3901,0.146,0.5509,0.1118,0.3174,0.116,0.2392
1104,A,minor,0.7287,99.38,0.076477,0.048317,2722.84,3532.06,6294.49,22.0269,-239.6003,140.1507,-7.0167,43.042,-19.3278,20.2305,-20.7445,13.2724,-13.9629,11.0698,-10.8567,3.6416,-9.2855,0.5243,0.2495,0.4278,0.3365,0.4649,0.5138,0.4324,0.4974,0.4837,0.5946,0.3453,0.2837
1105,A,minor,0.5913,92.29,0.045114,0.043314,1713.07,2059.07,3189.35,21.7211,-313.288,174.375,-18.7223,14.6903,1.5077,12.0957,-1.8985,2.9495,0.606,0.5856,-3.4061,0.6541,-0.3484,0.5557,0.4537,0.488,0.3835,0.4726,0.4446,0.3708,0.4427,0.5003,0.5133,0.3808,0.5865
1106,E,major,0.7873,114.84,0.077985,0.06225,2036.92,2514.91,3703.75,24.49,-219.223,161.604,-31.537,34.5387,-0.4279,23.1175,-7.4276,7.2155,-7.6735,-3.6463,-8.2657,-4.3944,-1.8327,0.5675,0.5314,0.4208,0.4323,0.6694,0.4831,0.5024,0.3731,0.4762,0.5428,0.3946,0.6164
1107,G,major,0.6416,109.96,0.0579,0.024723,1034.47,1455.23,1915.98,23.5271,-336.6577,198.0341,-9.4272,21.3952,27.4224,7.0763,-1.4569,-0.4824,0.2217,-3.6799,-8.6776,-3.2214,-0.1445,0.2761,0.1334,0.5174,0.3943,0.2209,0.1735,0.2352,0.4697,0.1596,0.2486,0.1311,0.1041
1108,F,minor,0.8067,114.84,0.055166,0.033289,1361.47,1798.88,2361.58,23.3676,-302.1143,195.4042,-26.1323,6.9886,-3.7047,-7.5924,-19.7307,-13.4554,-7.5926,-22.9045,-13.6194,-4.518,-9.9523,0.4308,0.4957,0.1884,0.3734,0.2376,0.631,0.395,0.2408,0.4474,0.293,0.425,0.1997
1109,A,major,0.6537,152.0,0.040537,0.017544,666.79,1160.82,824.79,22.0706,-450.8716,157.0131,63.338,4.7078,-8.3646,-4.6145,-5.9015,-5.5626,-8.9763,-13.5483,-16.9575,-14.6926,-11.0766,0.1155,0.1039,0.1362,0.1241,0.7516,0.3414,0.1196,0.1798,0.0971,0.5271,0.0974,0.1739
111,D,minor,0.4754,95.7,0.048066,0.048583,1285.87,902.52,2357.86,21.5215,-361.0294,262.2053,-38.6169,-82.3677,17.2836,7.0213,-54.2119,-29.1394,8.5543,-19.1173,-34.9412,-1.5127,8.8451,0.4493,0.3496,0.6556,0.4028,0.6717,0.6273,0.6349,0.5511,0.4663,0.5029,0.3413,0.3003
1110,C#,minor,0.7805,126.05,0.104822,0.045571,2307.51,2942.29,4922.59,20.9899,-192.789,160.4988,-23.839,40.2364,-3.7449,34.8843,-8.9862,14.0214,3.7611,3.7196,-0.0112,6.8484,-0.3111,0.5103,0.7136,0.4671,0.4601,0.5556,0.4316,0.431,0.4681,0.6794,0.6846,0.4883,0.4768
1111,B,minor,0.6716,93.96,0.071114,0.039211,1470.74,1873.38,2636.85,21.8633,-273.9019,196.6509,-22.759,16.436,14.0826,6.6065,-5.543,-1.825,-5.3869,-4.1525,-2.5547,-7.6871,-10.7264,0.2162,0.5587,0.4376,0.2056,0.3978,0.2273,0.6473,0.5426,0.255,0.3523,0.2494,0.4665
1112,G,minor,0.7777,82.03,0.043702,0.038978,1743.38,2263.32,3647.65,22.1407,-297.6538,158.8192,-9.7298,37.0917,1.3029,1.6601,-3.9837,-0.0267,-1.8183,1.0442,-1.4122,1.1088,-3.2341,0.2503,0.2804,0.6667,0.2814,0.2613,0.3152,0.287,0.5445,0.2239,0.3897,0.4109,0.237
1113,D#,major,0.6059,83.35,0.085754,0.022685,855.57,979.65,1452.46,24.2097,-341.5283,204.0438,-4.5428,-22.0875,14.7746,-3.6659,-10.0179,-2.9132,-9.2492,-6.6773,-6.0386,-14.4485,-7.9775,0.102,0.0926,0.236,0.441,0.305,0.1688,0.2882,0.2767,0.4293,0.3007,0.4676,0.224
1114,E,minor,0.8824,129.2,0.072291,0.013902,675.63,1214.09,1081.19,21.2654,-353.8948,202.1158,32.9543,7.8906,25.0463,16.6304,7.9431,1.2124,-3.997,-4.1837,-3.2735,-1.1827,-1.504,0.198,0.16,0.166,0.4039,0.8932,0.2117,0.2779,0.5723,0.1415,0.1732,0.1242,0.3379
1115,A#,major,0.7344,92.29,0.050234,0.035263,1183.06,1500.98,1849.01,23.175,-336.1935,207.279,-9.7421,2.0108,-12.0274,-26.8958,-17.6819,14.481,10.3559,-21.0669,-18.5991,-3.7824,1.8703,0.4264,0.2197,0.4667,0.511,0.2431,0.4116,0.2145,0.3737,0.2749,0.2014,0.4036,0.2417
1116,G#,major,0.7293,161.5,0.035051,0.030587,842.92,893.29,1172.6,24.8328,-430.6344,160.9899,33.8137,-28.0826,-21.426,-10.8468,-16.3622,-19.4946,-15.1036,-10.9531,-9.7448,-10.3313,-12.1305,0.2533,0.3346,0.179,0.3576,0.1482,0.1686,0.2047,0.1506,0.3373,0.2834,0.2001,0.1504
1117,C,minor,0.794,132.51,0.076951,0.022096,867.15,1178.49,1615.49,19.2412,-292.4342,257.9131,-15.6013,0.5499,19.8797,6.4312,1.0265,1.2357,0.3213,0.993,-1.0977,-2.8335,-1.9715,0.8616,0.2673,0.1891,0.3826,0.219,0.4431,0.1792,0.4581,0.6708,0.1978,0.386,0.2
1118,D,major,0.7467,126.05,0.047575,0.019316,527.42,618.32,783.68,23.7549,-430.0082,209.3646,70.0207,7.3536,11.1816,5.5019,-12.7938,-9.819,2.5724,-0.8799,-9.613,-8.4297,-5.5444,0.4074,0.2507,0.8039,0.1245,0.1936,0.2462,0.0981,0.3442,0.0959,0.5319,0.0859,0.299
1119,C#,major,0.8214,123.05,0.038652,0.025897,741.51,920.49,993.13,23.4609,-415.6659,160.5381,57.6178,-11.3551,-22.2184,-11.9092,-10.405,-14.1976,-13.194,-8.6898,-5.0615,-3.2502,-3.4881,0.1211,0.684,0.0742,0.2431,0.1958,0.1507,0.4011,0.1157,0.5459,0.2009,0.1004,0.2431
112,E,major,0.7404,126.05,0.226134,0.062971,2525.07,2727.13,4900.12,21.6152,-78.6174,154.0666,-55.2375,42.4512,-7.4853,12.862,-17.7016,1.3476,-8.4712,-8.6505,-3.058,-1.9211,-2.2789,0.3503,0.4738,0.4956,0.5031,0.68,0.4034,0.5349,0.4623,0.5101,0.381,0.368,0.5563
1120,A#,minor,0.6703,126.05,0.049998,0.029563,1332.62,2203.69,2160.08,20.8697,-303.4413,188.005,-3.4118,-1.2325,10.1369,9.851,-5.6923,7.4365,3.4368,3.986,1.0815,1.6388,2.4535,0.2683,0.4117,0.3217,0.3198,0.5883,0.5955,0.2397,0.1693,0.2506,0.2169,0.8074,0.1612
1121,F,major,0.8418,69.84,0.053991,0.01856,689.67,1270.78,980.26,24.6769,-393.1669,185.9889,53.1812,35.295,20.5448,-8.9611,-6.7908,5.3483,5.8895,-0.974,0.4689,-0.5204,-12.3628,0.7504,0.135,0.2764,0.1217,0.2074,0.8585,0.1147,0.1358,0.0983,0.196,0.0968,0.2084
1122,F,major,0.9256,152.0,0.084585,0.053063,2429.56,3062.32,4987.33,20.958,-176.2342,162.3758,-31.1667,34.794,-8.1225,23.3751,-16.832,14.2567,-2.2256,3.3992,-11.2234,6.2542,1.5286,0.5896,0.2661,0.4189,0.2174,0.4201,0.5664,0.2498,0.4221,0.253,0.5144,0.4332,0.2575
1123,E,major,0.9033,99.38,0.065763,0.045391,1309.34,1455.11,2399.7,27.6373,-342.2722,182.1016,-8.9677,4.3045,-0.5527,-5.9566,-0.746,1.6386,-4.6414,-15.5864,-7.2872,1.7059,-8.3769,0.1178,0.2356,0.1674,0.1583,0.4403,0.1175,0.3799,0.1206,0.2808,0.2528,0.121,0.4196
1124,C,minor,0.8801,99.38,0.086027,0.0408,1767.3,2368.89,3423.97,23.3475,-216.121,182.3964,-36.437,33.3853,-7.1989,11.4372,-2.46,6.2897,-7.0813,-1.6229,-9.4649,1.0338,-5.0051,0.8627,0.2415,0.3587,0.4927,0.2296,0.5806,0.2209,0.5161,0.321,0.1695,0.2779,0.2043
1125,G,major,0.8827,198.77,0.088336,0.023505,813.12,1030.13,1512.13,23.2962,-320.8267,226.6903,3.5199,0.8809,20.4151,11.0936,2.1943,-2.3445,-2.922,-5.0456,-3.8661,-4.0417,-9.439,0.2002,0.1229,0.597,0.1131,0.2321,0.0846,0.4002,0.8465,0.1281,0.3874,0.1161,0.2772
1126,G#,minor,0.6423,152.0,0.058339,0.020846,842.76,1162.36,1362.32,23.3115,-396.8545,187.1188,16.2936,-13.5121,13.2691,7.0847,2.001,1.5964,-8.1002,-11.2156,-12.8566,-16.7941,-10.1209,0.1401,0.157,0.2373,0.5006,0.2256,0.1639,0.2315,0.4207,0.5527,0.2737,0.271,0.2346
1127,D,major,0.5287,156.61,0.046228,0.032758,1274.38,1610.3,2274.09,23.2203,-328.5869,190.3872,-25.9934,2.2244,11.2932,0.8091,-4.267,-9.9489,-4.6978,0.191,-2.0388,-4.0479,-8.2091,0.2081,0.197,0.4024,0.2501,0.3357,0.3431,0.2821,0.5371,0.2928,0.7151,0.4121,0.1951
1128,D#,major,0.8006,82.03,0.068406,0.021806,785.38,1514.47,931.06,23.4958,-402.5566,191.3434,67.8775,3.4335,-10.3838,-4.863,-3.2833,-5.9622,-8.0632,-7.2418,-4.2483,-2.6889,-2.0595,0.2081,0.1153,0.2247,0.3371,0.1067,0.3598,0.1761,0.3749,0.3536,0.1231,0.3972,0.2134
1129,D#,major,0.8501,89.1,0.101935,0.023027,1571.19,2561.55,3121.16,23.8097,-293.7914,143.4907,30.5106,49.8074,1.273,26.8179,6.9671,5.5454,1.9209,0.1687,-3.8929,-4.9113,-5.7694,0.3654,0.1393,0.2182,0.4237,0.1435,0.3391,0.1394,0.2542,0.2839,0.1427,0.552,0.2025
113,G,minor,0.6559,99.38,0.19139,0.040247,1666.09,2121.85,3342.65,20.1291,-133.7553,195.1179,-50.2436,38.7129,16.7276,15.0183,1.4301,10.4144,3.9443,0.1594,2.0031,2.2452,1.1857,0.5154,0.4027,0.5526,0.4026,0.4638,0.5619,0.5201,0.8495,0.382,0.3602,0.3961,0.3252
1130,F,minor,0.7178,120.19,0.08701,0.018931,736.4,1004.01,1375.41,18.9579,-298.0671,264.1031,-3.5565,-8.8065,26.7071,6.2729,2.7427,2.1291,1.3046,3.585,-0.9657,-1.9542,-0.4625,0.8223,0.2615,0.1896,0.2687,0.2187,0.4327,0.1866,0.484,0.7129,0.213,0.3401,0.1767
1131,F,minor,0.8108,112.35,0.045393,0.039068,1492.76,1761.82,2792.59,23.1587,-307.5811,172.5757,-24.7906,11.876,20.3452,9.4483,-19.9594,-15.4101,2.4105,-23.0245,-8.7346,9.5633,-5.8414,0.5241,0.2906,0.3387,0.4963,0.3048,0.5907,0.2617,0.4573,0.4994,0.3136,0.3548,0.224
1132,C,minor,0.7646,95.7,0.03867,0.035619,1332.94,1676.17,2560.06,23.1827,-351.1163,186.3017,-17.1701,13.6584,9.1604,-2.6595,-22.3428,-7.3396,13.4256,-17.7935,-15.3208,6.1053,-1.4928,0.6826,0.289,0.3795,0.3613,0.3224,0.5577,0.2636,0.6125,0.4553,0.2304,0.279,0.2628
1133,C,minor,0.7375,105.47,0.066792,0.020611,532.7,692.12,807.6,23.0797,-395.2304,222.3507,81.2633,-1.1774,-8.3814,1.5133,-0.4087,-4.2486,-5.5679,-8.3103,-10.0652,-7.4847,-3.1873,0.4517,0.1252,0.2999,0.4057,0.3128,0.258,0.084,0.4204,0.3782,0.3173,0.1128,0.1259
1134,A,major,0.8546,152.0,0.053315,0.009209,360.32,891.11,423.12,22.2185,-506.838,101.2917,65.8601,47.6598,36.5179,30.8415,26.5478,21.4324,13.5804,8.4027,3.9515,2.3507,2.8739,0.1161,0.1362,0.2643,0.1565,0.619,0.1704,0.3143,0.15,0.1572,0.7394,0.1665,0.112
1135,A,major,0.8758,34.0,0.055623,0.013744,424.9,623.83,689.88,21.547,-432.2374,207.2801,98.4172,12.0542,-12.7951,0.07,10.4094,5.8643,-1.9027,-3.892,-2.7155,-2.7295,-3.4577,0.1009,0.3358,0.1795,0.1208,0.2316,0.0989,0.35,0.0799,0.1791,0.6255,0.0864,0.2427
1136,C,minor,0.8391,92.29,0.08124,0.018174,477.32,419.49,708.34,23.6431,-395.9407,235.9884,79.3767,-1.7987,-0.3331,6.2943,-5.5818,-11.9605,-9.0187,-8.2571,-8.3715,-4.9893,-1.8484,0.4339,0.2352,0.3931,0.5349,0.1257,0.3418,0.1363,0.4327,0.3432,0.1386,0.289,0.1176
1137,B,minor,0.8032,103.36,0.062549,0.06065,1951.75,1857.33,3418.02,24.8212,-284.7471,163.4226,-77.7638,-5.8372,-9.9043,-17.5445,-11.6546,-6.5627,-12.2312,-13.2304,-7.2971,-10.2425,-0.8793,0.2357,0.3114,0.4322,0.2723,0.4548,0.2034,0.3322,0.3608,0.2737,0.3463,0.1944,0.5059
1138,F,minor,0.7214,198.77,0.071534,0.029855,859.11,741.31,1548.53,23.6881,-373.9545,237.4015,32.3252,-40.9698,-7.0118,15.4141,3.3387,-5.3731,-3.9711,-7.1514,-9.6474,-5.9098,-5.147,0.4612,0.2904,0.1987,0.342,0.171,0.5454,0.2543,0.3157,0.4046,0.2149,0.5912,0.1906
1139,D,major,0.8278,80.75,0.048407,0.023401,687.46,907.08,947.4,23.5759,-402.9533,171.0376,56.251,-4.806,-5.4051,0.5985,-5.7825,-11.0342,-10.4021,-8.0989,-5.6127,-3.6406,-2.9355,0.1978,0.2804,0.4229,0.105,0.3445,0.1213,0.336,0.2898,0.1081,0.3155,0.0988,0.3696
114,B,major,0.6007,92.29,0.086597,0.0383,1882.84,2583.45,3935.18,23.5863,-233.7968,155.6581,-15.7296,28.7118,9.8811,11.4536,-4.5197,10.6273,-7.0091,2.2862,0.9966,0.896,-0.4997,0.2598,0.5085,0.3158,0.5068,0.2964,0.2853,0.4315,0.3028,0.4333,0.2081,0.1976,0.4025
